0.000344279165497	0.000134717934325	0.00104780615586	0.000449059781083	0.000898119562167	0.000733464309103	0.000478997099822	0.00229020488353	0.00113761811208	0.000464028440453	0.000613715034147	0.000688558330994	0.000703526990364
0.000164655253064	0.000928056880906	0.000164655253064	0.000284404528019	0.000134717934325	0.000359247824867	0.000658621012256	0.000314341846758	0.000149686593694	8.98119562167e-05	0.000987931518383	0.000673589671625	0.000164655253064
0.000104780615586	0.000628683693517	0.00026943586865	0.000553840396669	0.000299373187389	0.000972962859014	0.000583777715408	0.000374216484236	0.00106277481523	0.000493965759192	0.000284404528019	0.000284404528019	0.000943025540275
0.000194592571803	0.000194592571803	0.000419122462344	0.000748432968472	0.000284404528019	0.000389185143606	4.49059781083e-05	0.000553840396669	4.49059781083e-05	0.00104780615586	0.00113761811208	0.0	8.98119562167e-05
0.000404153802975	4.49059781083e-05	0.000523903077931	4.49059781083e-05	1.49686593694e-05	0.000104780615586	5.98746374778e-05	0.000419122462344	0.000224529890542	2.99373187389e-05	0.000149686593694	4.49059781083e-05	0.000299373187389
0.000134717934325	0.000404153802975	0.000254467209281	0.000179623912433	0.000374216484236	0.000119749274956	0.000134717934325	0.000119749274956	0.000284404528019	0.000149686593694	0.000149686593694	0.0	0.00080830760595
5.98746374778e-05	0.0	0.000374216484236	5.98746374778e-05	0.000224529890542	0.0	0.000508934418561	2.99373187389e-05	5.98746374778e-05	0.000224529890542	0.000478997099822	0.0	0.000104780615586
0.0	2.99373187389e-05	0.0	0.0	0.0	0.0	0.0	8.98119562167e-05	0.0	4.49059781083e-05	0.0	0.0	0.0
0.0	0.0	0.0	0.0	5.98746374778e-05	0.00026943586865	0.0	0.0	0.0	8.98119562167e-05	0.0	0.0	0.0
0.0	0.000434091121714	0.000224529890542	0.000239498549911	0.000179623912433	0.000284404528019	0.0	0.0	2.99373187389e-05	0.000179623912433	0.00026943586865	0.0	0.000194592571803
1.49686593694e-05	0.0	0.000613715034147	0.000134717934325	7.48432968472e-05	0.00026943586865	0.0	0.000164655253064	0.000104780615586	0.000119749274956	0.000194592571803	0.000284404528019	0.0
0.000508934418561	0.000718495649733	0.00109271213397	0.000628683693517	0.000928056880906	0.000149686593694	0.000254467209281	0.000449059781083	0.000299373187389	0.000164655253064	0.00122743006829	0.000778370287211	0.000284404528019
0.0	0.000404153802975	0.000434091121714	0.000134717934325	0.000374216484236	0.000254467209281	0.000134717934325	0.00026943586865	2.99373187389e-05	0.000164655253064	0.000508934418561	0.000104780615586	0.000613715034147
0.000119749274956	0.000119749274956	0.000658621012256	0.000344279165497	8.98119562167e-05	0.000613715034147	0.000224529890542	1.49686593694e-05	0.000254467209281	0.000493965759192	0.00080830760595	0.000344279165497	0.000224529890542
